LRD,eNodeBName,Band,Cluster,BandIndicator,eNodeBLongitude,eNodeBLatitude,Azimuth,MechinalDowntilt,Sector,LRD_Sector
FKKL,FKKLEML,L700,UMN9_08,0,102.5232,2.589437,250,0,2,FKKL_S2
FKKL,FKKLEML,L700,UMN9_08,0,102.5232,2.589437,60,0,1,FKKL_S1
FKKL,FKKLEML,L2100,UMN9_08,0,102.5232,2.589437,60,0,1,FKKL_S1
FKKL,FKKLEML,L2100,UMN9_08,0,102.5232,2.589437,250,0,2,FKKL_S2
FKKL,FKKLEML,L2100,UMN9_08,0,102.5232,2.589437,320,0,3,FKKL_S3
TANJ,TANJNML,L900,UMN9_06,0,101.796274,2.551323,140,0,2,TANJ_S2
TANJ,TANJNML,L900,UMN9_06,0,101.796274,2.551323,325,0,3,TANJ_S3
TANJ,TANJNML,L900,UMN9_06,0,101.796274,2.551323,75,0,1,TANJ_S1
TANJ,TANJNML,L700,UMN9_06,0,101.796274,2.551323,75,0,1,TANJ_S1
TANJ,TANJNML,L700,UMN9_06,0,101.796274,2.551323,325,0,3,TANJ_S3
TANJ,TANJNML,L700,UMN9_06,0,101.796274,2.551323,140,0,2,TANJ_S2
TANJ,TANJNML,L2600,UMN9_06,0,101.796274,2.551323,75,0,1,TANJ_S1
TANJ,TANJNML,L2600,UMN9_06,0,101.796274,2.551323,140,0,2,TANJ_S2
TANJ,TANJNML,L2600,UMN9_06,0,101.796274,2.551323,325,0,3,TANJ_S3
TANJ,TANJNML,L2100,UMN9_06,0,101.796274,2.551323,140,0,2,TANJ_S2
TANJ,TANJNML,L2100,UMN9_06,0,101.796274,2.551323,75,0,1,TANJ_S1
TANJ,TANJNML,L2100,UMN9_06,0,101.796274,2.551323,325,0,3,TANJ_S3
LYNA,LYNACML,L900,UMPH_13,0,103.380997,3.999069,200,0,2,LYNA_S2
LYNA,LYNACML,L700,UMPH_13,0,103.380997,3.999069,200,0,2,LYNA_S2
LYNA,LYNACML,L2100,UMPH_13,0,103.380997,3.999069,200,0,2,LYNA_S2
PNDD,PNDDCML,L900,UMPH_10,0,103.22408,3.789513,20,0,1,PNDD_S1
PNDD,PNDDCML,L900,UMPH_10,0,103.22408,3.789513,280,0,3,PNDD_S3
PNDD,PNDDCML,L900,UMPH_10,0,103.22408,3.789513,155,0,2,PNDD_S2
PNDD,PNDDCML,L700,UMPH_10,0,103.22408,3.789513,155,0,2,PNDD_S2
PNDD,PNDDCML,L700,UMPH_10,0,103.22408,3.789513,280,0,3,PNDD_S3
PNDD,PNDDCML,L700,UMPH_10,0,103.22408,3.789513,20,0,1,PNDD_S1
PNDD,PNDDCML,L2600,UMPH_10,0,103.22408,3.789513,155,0,2,PNDD_S2
PNDD,PNDDCML,L2600,UMPH_10,0,103.22408,3.789513,20,0,1,PNDD_S1
PNDD,PNDDCML,L2600,UMPH_10,0,103.22408,3.789513,280,0,3,PNDD_S3
PNDD,PNDDCML,L2100,UMPH_10,0,103.22408,3.789513,280,0,3,PNDD_S3
PNDD,PNDDCML,L2100,UMPH_10,0,103.22408,3.789513,20,0,1,PNDD_S1
PNDD,PNDDCML,L2100,UMPH_10,0,103.22408,3.789513,155,0,2,PNDD_S2
PKMN,PKMNCML,L900,UMPH_05,0,102.406761,3.442918,50,0,1,PKMN_S1
PKMN,PKMNCML,L900,UMPH_05,0,102.406761,3.442918,200,0,2,PKMN_S2
PKMN,PKMNCML,L900,UMPH_05,0,102.406761,3.442918,320,0,3,PKMN_S3
PKMN,PKMNCML,L700,UMPH_05,0,102.406761,3.442918,200,0,2,PKMN_S2
PKMN,PKMNCML,L700,UMPH_05,0,102.406761,3.442918,320,0,3,PKMN_S3
PKMN,PKMNCML,L700,UMPH_05,0,102.406761,3.442918,50,0,1,PKMN_S1
PKMN,PKMNCML,L2600,UMPH_05,0,102.406761,3.442918,50,0,1,PKMN_S1
PKMN,PKMNCML,L2600,UMPH_05,0,102.406761,3.442918,320,0,3,PKMN_S3
PKMN,PKMNCML,L2600,UMPH_05,0,102.406761,3.442918,200,0,2,PKMN_S2
PKMN,PKMNCML,L2100,UMPH_05,0,102.406761,3.442918,50,0,1,PKMN_S1
PKMN,PKMNCML,L2100,UMPH_05,0,102.406761,3.442918,320,0,3,PKMN_S3
PKMN,PKMNCML,L2100,UMPH_05,0,102.406761,3.442918,200,0,2,PKMN_S2
KBRH,KBRHNML,L900,UMN9_03,0,101.959342,2.697339,180,0,2,KBRH_S2
KBRH,KBRHNML,L900,UMN9_03,0,101.959342,2.697339,325,0,3,KBRH_S3
KBRH,KBRHNML,L700,UMN9_03,0,101.959342,2.697339,325,0,3,KBRH_S3
KBRH,KBRHNML,L700,UMN9_03,0,101.959342,2.697339,180,0,2,KBRH_S2
KBRH,KBRHNML,L2600,UMN9_03,0,101.959342,2.697339,180,0,2,KBRH_S2
KBRH,KBRHNML,L2600,UMN9_03,0,101.959342,2.697339,325,0,3,KBRH_S3
KBRH,KBRHNML,L2100,UMN9_03,0,101.959342,2.697339,180,0,2,KBRH_S2
KBRH,KBRHNML,L2100,UMN9_03,0,101.959342,2.697339,325,0,3,KBRH_S3
LUBI,LUBIDML,L900,UMKN_05,0,102.39908,5.832186,200,0,2,LUBI_S2
LUBI,LUBIDML,L900,UMKN_05,0,102.39908,5.832186,315,0,3,LUBI_S3
LUBI,LUBIDML,L900,UMKN_05,0,102.39908,5.832186,75,0,1,LUBI_S1
LUBI,LUBIDML,L700,UMKN_05,0,102.39908,5.832186,75,0,1,LUBI_S1
LUBI,LUBIDML,L700,UMKN_05,0,102.39908,5.832186,315,0,3,LUBI_S3
LUBI,LUBIDML,L700,UMKN_05,0,102.39908,5.832186,200,0,2,LUBI_S2
LUBI,LUBIDML,L2600,UMKN_05,0,102.39908,5.832186,200,0,2,LUBI_S2
LUBI,LUBIDML,L2600,UMKN_05,0,102.39908,5.832186,315,0,3,LUBI_S3
LUBI,LUBIDML,L2600,UMKN_05,0,102.39908,5.832186,75,0,1,LUBI_S1
LUBI,LUBIDML,L2100,UMKN_05,0,102.39908,5.832186,200,0,2,LUBI_S2
LUBI,LUBIDML,L2100,UMKN_05,0,102.39908,5.832186,315,0,3,LUBI_S3
LUBI,LUBIDML,L2100,UMKN_05,0,102.39908,5.832186,75,0,1,LUBI_S1
GRAC,GRACCML,L900,UMPH_13,0,103.371895,3.975865,270,0,3,GRAC_S3
GRAC,GRACCML,L900,UMPH_13,0,103.371895,3.975865,150,0,2,GRAC_S2
SMAI,SMAIAML,L900,UMPR_08,0,100.666727,4.186543,260,0,2,SMAI_S2
SMAI,SMAIAML,L900,UMPR_08,0,100.666727,4.186543,280,0,3,SMAI_S3
THJU,THJUAML,L900,UMPR_08,0,100.698288,4.20388,160,0,2,THJU_S2
THJU,THJUAML,L900,UMPR_08,0,100.698288,4.20388,340,0,3,THJU_S3
THJU,THJUAML,L900,UMPR_08,0,100.698288,4.20388,80,0,1,THJU_S1
BKTC,BKTCCML,L2600,UMPH_13,0,103.354728,3.92059,90,0,2,BKTC_S2
BKTC,BKTCCML,L2600,UMPH_13,0,103.354728,3.92059,190,0,3,BKTC_S3
DESR,DESRDML,L2600,UMKN_01,0,102.2811,6.1161,290,0,3,DESR_S3
DESR,DESRDML,L2600,UMKN_01,0,102.2811,6.1161,160,0,2,DESR_S2
DESR,DESRDML,L2600,UMKN_01,0,102.2811,6.1161,60,0,1,DESR_S1
SMAI,SMAIAML,L2600,UMPR_08,0,100.666727,4.186543,280,0,3,SMAI_S3
SMAI,SMAIAML,L2600,UMPR_08,0,100.666727,4.186543,30,0,1,SMAI_S1
THJU,THJUAML,L2600,UMPR_08,0,100.698288,4.20388,160,0,2,THJU_S2
THJU,THJUAML,L2600,UMPR_08,0,100.698288,4.20388,340,0,3,THJU_S3
THJU,THJUAML,L2600,UMPR_08,0,100.698288,4.20388,80,0,1,THJU_S1
DESR,DESRDML,L2100,UMKN_01,0,102.2811,6.1161,290,0,3,DESR_S3
KCHP,KCHPDML,L2100,UMKN_04,0,102.329192,6.036807,180,0,2,KCHP_S2
THJU,THJUAML,L2100,UMPR_08,0,100.698288,4.20388,160,0,2,THJU_S2
THJU,THJUAML,L2100,UMPR_08,0,100.698288,4.20388,340,0,3,THJU_S3
THJU,THJUAML,L2100,UMPR_08,0,100.698288,4.20388,80,0,1,THJU_S1
KPJE,KPJEFML,L900,UMPR_11,0,100.806642,5.014573,200,0,2,KPJE_S2
KPJE,KPJEFML,L900,UMPR_11,0,100.806642,5.014573,330,0,3,KPJE_S3
UTPE,UTPEFML,L900,UMPR_05,0,100.966297,4.384801,340,0,3,UTPE_S3
UTPE,UTPEFML,L900,UMPR_05,0,100.966297,4.384801,180,0,2,UTPE_S2
UTPE,UTPEFML,L2600,UMPR_05,0,100.966297,4.384801,340,0,3,UTPE_S3
UTPE,UTPEFML,L2600,UMPR_05,0,100.966297,4.384801,180,0,2,UTPE_S2
UTPE,UTPEFML,L2100,UMPR_05,0,100.966297,4.384801,340,0,3,UTPE_S3
UTPE,UTPEFML,L2100,UMPR_05,0,100.966297,4.384801,180,0,2,UTPE_S2
UTPE,UTPEFML,L2100,UMPR_05,0,100.966297,4.384801,100,0,1,UTPE_S1
BTKK,BTKKEML,L900,UMN9_08,0,102.316111,2.824566,65,0,1,BTKK_S1
BTKK,BTKKEML,L2600,UMN9_08,0,102.316111,2.824566,65,0,1,BTKK_S1
BTKK,BTKKEML,L2100,UMN9_08,0,102.316111,2.824566,65,0,1,BTKK_S1
BHBK,BHBKEML,L900,UMN9_08,0,102.390656,2.800575,190,0,2,BHBK_S2
BHBK,BHBKEML,L900,UMN9_08,0,102.390656,2.800575,280,0,3,BHBK_S3
BHBK,BHBKEML,L900,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L700,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L700,UMN9_08,0,102.390656,2.800575,190,0,2,BHBK_S2
BHBK,BHBKEML,L700,UMN9_08,0,102.390656,2.800575,280,0,3,BHBK_S3
BHBK,BHBKEML,L2600,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L2600,UMN9_08,0,102.390656,2.800575,190,0,2,BHBK_S2
BHBK,BHBKEML,L2600,UMN9_08,0,102.390656,2.800575,280,0,3,BHBK_S3
BHBK,BHBKEML,L2100,UMN9_08,0,102.390656,2.800575,280,0,3,BHBK_S3
BHBK,BHBKEML,L2100,UMN9_08,0,102.390656,2.800575,190,0,2,BHBK_S2
BHBK,BHBKEML,L2100,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L2100,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L2100,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L2100,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L1800,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L1800,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
BHBK,BHBKEML,L1800,UMN9_08,0,102.390656,2.800575,60,0,1,BHBK_S1
PYBS,PYBSCML,L900,UMPH_05,0,102.288175,3.501702,150,0,2,PYBS_S2
PYBS,PYBSCML,L900,UMPH_05,0,102.288175,3.501702,265,0,3,PYBS_S3
PYBS,PYBSCML,L900,UMPH_05,0,102.288175,3.501702,40,0,1,PYBS_S1
PYBS,PYBSCML,L700,UMPH_05,0,102.288175,3.501702,150,0,2,PYBS_S2
PYBS,PYBSCML,L700,UMPH_05,0,102.288175,3.501702,40,0,1,PYBS_S1
PYBS,PYBSCML,L700,UMPH_05,0,102.288175,3.501702,265,0,3,PYBS_S3
PYBS,PYBSCML,L2600,UMPH_05,0,102.288175,3.501702,265,0,3,PYBS_S3
PYBS,PYBSCML,L2100,UMPH_05,0,102.288175,3.501702,265,0,3,PYBS_S3
FIRE,FIREEML,L900,UMN9_07,0,102.159593,2.538942,125,0,1,FIRE_S1
FIRE,FIREEML,L900,UMN9_07,0,102.159593,2.538942,245,0,2,FIRE_S2
FIRE,FIREEML,L700,UMN9_07,0,102.159593,2.538942,125,0,1,FIRE_S1
FIRE,FIREEML,L700,UMN9_07,0,102.159593,2.538942,245,0,2,FIRE_S2
FIRE,FIREEML,L2100,UMN9_07,0,102.159593,2.538942,245,0,2,FIRE_S2
FIRE,FIREEML,L2100,UMN9_07,0,102.159593,2.538942,125,0,1,FIRE_S1
AKAN,AKANNML,L900,UMN9_05,0,101.763161,2.748087,55,0,1,AKAN_S1
AKAN,AKANNML,L900,UMN9_05,0,101.763161,2.748087,170,0,2,AKAN_S2
AKAN,AKANNML,L900,UMN9_05,0,101.763161,2.748087,320,0,3,AKAN_S3
AKAN,AKANNML,L700,UMN9_05,0,101.763161,2.748087,320,0,3,AKAN_S3
AKAN,AKANNML,L700,UMN9_05,0,101.763161,2.748087,170,0,2,AKAN_S2
AKAN,AKANNML,L700,UMN9_05,0,101.763161,2.748087,55,0,1,AKAN_S1
AKAN,AKANNML,L2100,UMN9_05,0,101.763161,2.748087,55,0,1,AKAN_S1
AKAN,AKANNML,L2100,UMN9_05,0,101.763161,2.748087,320,0,3,AKAN_S3
CPKP,CPKPNML,L900,UMN9_05,0,101.771486,2.803852,75,0,1,CPKP_S1
CPKP,CPKPNML,L900,UMN9_05,0,101.771486,2.803852,160,0,2,CPKP_S2
CPKP,CPKPNML,L700,UMN9_05,0,101.771486,2.803852,160,0,2,CPKP_S2
CPKP,CPKPNML,L700,UMN9_05,0,101.771486,2.803852,75,0,1,CPKP_S1
CPKP,CPKPNML,L2600,UMN9_05,0,101.771486,2.803852,75,0,1,CPKP_S1
CPKP,CPKPNML,L2600,UMN9_05,0,101.771486,2.803852,160,0,2,CPKP_S2
CPKP,CPKPNML,L2100,UMN9_05,0,101.771486,2.803852,75,0,1,CPKP_S1
CPKP,CPKPNML,L2100,UMN9_05,0,101.771486,2.803852,160,0,2,CPKP_S2
FJRG,FJRGUML,L900,UMTG_06,0,103.191,4.907021,240,0,3,FJRG_S3
FJRG,FJRGUML,L700,UMTG_06,0,103.191,4.907021,240,0,3,FJRG_S3
FJRG,FJRGUML,L2100,UMTG_06,0,103.191,4.907021,240,0,3,FJRG_S3
TBLN,TBLNCML,L900,UMPH_06,0,102.016189,3.426598,110,0,2,TBLN_S2
TBLN,TBLNCML,L900,UMPH_06,0,102.016189,3.426598,285,0,3,TBLN_S3
TBLN,TBLNCML,L900,UMPH_06,0,102.016189,3.426598,30,0,1,TBLN_S1
TBLN,TBLNCML,L700,UMPH_06,0,102.016189,3.426598,110,0,2,TBLN_S2
TBLN,TBLNCML,L700,UMPH_06,0,102.016189,3.426598,285,0,3,TBLN_S3
TBLN,TBLNCML,L700,UMPH_06,0,102.016189,3.426598,30,0,1,TBLN_S1
TBLN,TBLNCML,L2100,UMPH_06,0,102.016189,3.426598,110,0,2,TBLN_S2
TBLN,TBLNCML,L2100,UMPH_06,0,102.016189,3.426598,30,0,1,TBLN_S1
TBLN,TBLNCML,L2100,UMPH_06,0,102.016189,3.426598,285,0,3,TBLN_S3
RTPG,RTPGCML,L900,UMPH_10,0,103.263936,3.876548,120,0,1,RTPG_S1
RTPG,RTPGCML,L900,UMPH_10,0,103.263936,3.876548,355,0,3,RTPG_S3
RTPG,RTPGCML,L900,UMPH_10,0,103.263936,3.876548,225,0,2,RTPG_S2
RTPG,RTPGCML,L700,UMPH_10,0,103.263936,3.876548,225,0,2,RTPG_S2
RTPG,RTPGCML,L700,UMPH_10,0,103.263936,3.876548,355,0,3,RTPG_S3
RTPG,RTPGCML,L700,UMPH_10,0,103.263936,3.876548,120,0,1,RTPG_S1
RTPG,RTPGCML,L2600,UMPH_10,0,103.263936,3.876548,120,0,1,RTPG_S1
RTPG,RTPGCML,L2600,UMPH_10,0,103.263936,3.876548,355,0,3,RTPG_S3
RTPG,RTPGCML,L2600,UMPH_10,0,103.263936,3.876548,225,0,2,RTPG_S2
RTPG,RTPGCML,L2100,UMPH_10,0,103.263936,3.876548,355,0,3,RTPG_S3
RTPG,RTPGCML,L2100,UMPH_10,0,103.263936,3.876548,120,0,1,RTPG_S1
RTPG,RTPGCML,L2100,UMPH_10,0,103.263936,3.876548,225,0,2,RTPG_S2
SGDA,SGDACML,L900,UMPH_13,0,103.361285,3.89068,20,0,1,SGDA_S1
SGDA,SGDACML,L900,UMPH_13,0,103.361285,3.89068,155,0,2,SGDA_S2
SGDA,SGDACML,L900,UMPH_13,0,103.361285,3.89068,275,0,3,SGDA_S3
SGDA,SGDACML,L700,UMPH_13,0,103.361285,3.89068,155,0,2,SGDA_S2
SGDA,SGDACML,L700,UMPH_13,0,103.361285,3.89068,275,0,3,SGDA_S3
SGDA,SGDACML,L700,UMPH_13,0,103.361285,3.89068,20,0,1,SGDA_S1
SGDA,SGDACML,L2600,UMPH_13,0,103.361285,3.89068,275,0,3,SGDA_S3
SGDA,SGDACML,L2600,UMPH_13,0,103.361285,3.89068,155,0,2,SGDA_S2
SGDA,SGDACML,L2600,UMPH_13,0,103.361285,3.89068,20,0,1,SGDA_S1
SGDA,SGDACML,L2100,UMPH_13,0,103.361285,3.89068,20,0,1,SGDA_S1
SGDA,SGDACML,L2100,UMPH_13,0,103.361285,3.89068,275,0,3,SGDA_S3
SGDA,SGDACML,L2100,UMPH_13,0,103.361285,3.89068,155,0,2,SGDA_S2
TLOT,TLOTUML,L900,UMTG_05,0,103.16534,5.088487,290,0,3,TLOT_S3
TLOT,TLOTUML,L900,UMTG_05,0,103.16534,5.088487,75,0,1,TLOT_S1
TLOT,TLOTUML,L700,UMTG_05,0,103.16534,5.088487,75,0,1,TLOT_S1
TLOT,TLOTUML,L700,UMTG_05,0,103.16534,5.088487,290,0,3,TLOT_S3
TLOT,TLOTUML,L2100,UMTG_05,0,103.16534,5.088487,75,0,1,TLOT_S1
LPBH,LPBHUML,L900,UMTG_01,0,103.013972,5.262722,350,0,3,LPBH_S3
LPBH,LPBHUML,L900,UMTG_01,0,103.013972,5.262722,190,0,2,LPBH_S2
LPBH,LPBHUML,L900,UMTG_01,0,103.013972,5.262722,50,0,1,LPBH_S1
LPBH,LPBHUML,L700,UMTG_01,0,103.013972,5.262722,50,0,1,LPBH_S1
LPBH,LPBHUML,L700,UMTG_01,0,103.013972,5.262722,350,0,3,LPBH_S3
LPBH,LPBHUML,L700,UMTG_01,0,103.013972,5.262722,190,0,2,LPBH_S2
LPBH,LPBHUML,L2100,UMTG_01,0,103.013972,5.262722,350,0,3,LPBH_S3
LPBH,LPBHUML,L2100,UMTG_01,0,103.013972,5.262722,190,0,2,LPBH_S2
LPBH,LPBHUML,L2100,UMTG_01,0,103.013972,5.262722,50,0,1,LPBH_S1
KMGD,KMGDCML,L900,UMPH_12,0,103.344,3.83001,175,0,2,KMGD_S2
KMGD,KMGDCML,L900,UMPH_12,0,103.344,3.83001,290,0,3,KMGD_S3
KMGD,KMGDCML,L900,UMPH_12,0,103.344,3.83001,50,0,1,KMGD_S1
KMGD,KMGDCML,L2600,UMPH_12,0,103.344,3.83001,175,0,2,KMGD_S2
KMGD,KMGDCML,L2600,UMPH_12,0,103.344,3.83001,50,0,1,KMGD_S1
KMGD,KMGDCML,L2100,UMPH_12,0,103.344,3.83001,175,0,2,KMGD_S2
KMGD,KMGDCML,L2100,UMPH_12,0,103.344,3.83001,50,0,1,KMGD_S1
KETP,KETPCML,L900,UMPH_03,0,103.41725,3.491889,260,0,3,KETP_S3
KETP,KETPCML,L900,UMPH_03,0,103.41725,3.491889,180,0,2,KETP_S2
SUMU,SUMUFML,L900,UMPR_07,0,100.8674,3.8938,40,0,1,SUMU_S1
ZTRI,ZTRIAML,L2600,UMPR_03,0,101.0784,4.5292,50,0,1,ZTRI_S1
SUMU,SUMUFML,L2100,UMPR_07,0,100.8674,3.8938,150,0,2,SUMU_S2
SMKT,SMKTNML,L900,UMN9_06,0,101.87232,2.44961,40,0,1,SMKT_S1
SMKT,SMKTNML,L700,UMN9_06,0,101.87232,2.44961,40,0,1,SMKT_S1
SMKT,SMKTNML,L2600,UMN9_06,0,101.87232,2.44961,40,0,1,SMKT_S1
SMKT,SMKTNML,L2100,UMN9_06,0,101.87232,2.44961,40,0,1,SMKT_S1
SMKT,SMKTNML,L900,UMN9_06,0,101.87232,2.44961,150,0,2,SMKT_S2
SMKT,SMKTNML,L700,UMN9_06,0,101.87232,2.44961,150,0,2,SMKT_S2
SMKT,SMKTNML,L2600,UMN9_06,0,101.87232,2.44961,150,0,2,SMKT_S2
SMKT,SMKTNML,L2100,UMN9_06,0,101.87232,2.44961,150,0,2,SMKT_S2
SMKT,SMKTNML,L900,UMN9_06,0,101.87232,2.44961,335,0,3,SMKT_S3
SMKT,SMKTNML,L700,UMN9_06,0,101.87232,2.44961,335,0,3,SMKT_S3
SMKT,SMKTNML,L2600,UMN9_06,0,101.87232,2.44961,335,0,3,SMKT_S3
BBRK,BBRKUML,L900,UMTG_01,0,103.155801,5.307401,235,0,3,BBRK_S3
BBRK,BBRKUML,L900,UMTG_01,0,103.155801,5.307401,355,0,1,BBRK_S1
BBRK,BBRKUML,L700,UMTG_01,0,103.155801,5.307401,355,0,1,BBRK_S1
BBRK,BBRKUML,L700,UMTG_01,0,103.155801,5.307401,235,0,3,BBRK_S3
BBRK,BBRKUML,L2600,UMTG_01,0,103.155801,5.307401,235,0,3,BBRK_S3
BBRK,BBRKUML,L2600,UMTG_01,0,103.155801,5.307401,355,0,1,BBRK_S1
BBRK,BBRKUML,L2100,UMTG_01,0,103.155801,5.307401,235,0,3,BBRK_S3
BBRK,BBRKUML,L2100,UMTG_01,0,103.155801,5.307401,355,0,1,BBRK_S1
BBTS,BBTSFML,L900,UMPR_01,0,101.1223,4.62506,45,0,1,BBTS_S1
BBTS,BBTSFML,L900,UMPR_01,0,101.1223,4.62506,270,0,3,BBTS_S3
BBTS,BBTSFML,L700,UMPR_01,0,101.1223,4.62506,270,0,3,BBTS_S3
BBTS,BBTSFML,L700,UMPR_01,0,101.1223,4.62506,45,0,1,BBTS_S1
BBTS,BBTSFML,L2600,UMPR_01,0,101.1223,4.62506,45,0,1,BBTS_S1
BBTS,BBTSFML,L2600,UMPR_01,0,101.1223,4.62506,270,0,3,BBTS_S3
BBTS,BBTSFML,L2100,UMPR_01,0,101.1223,4.62506,45,0,1,BBTS_S1
BBTS,BBTSFML,L2100,UMPR_01,0,101.1223,4.62506,270,0,3,BBTS_S3
BKMB,BKMBDML,L900,UMKN_04,0,102.28555,5.905736,285,0,2,BKMB_S2
BKMB,BKMBDML,L700,UMKN_04,0,102.28555,5.905736,285,0,2,BKMB_S2
BKMB,BKMBDML,L2100,UMKN_04,0,102.28555,5.905736,285,0,2,BKMB_S2
BLGU,BLGUCML,L900,UMPH_05,0,102.38509,3.412566,130,0,2,BLGU_S2
BLGU,BLGUCML,L900,UMPH_05,0,102.38509,3.412566,280,0,3,BLGU_S3
BLGU,BLGUCML,L900,UMPH_05,0,102.38509,3.412566,0,0,1,BLGU_S1
BLGU,BLGUCML,L700,UMPH_05,0,102.38509,3.412566,0,0,1,BLGU_S1
BLGU,BLGUCML,L700,UMPH_05,0,102.38509,3.412566,280,0,3,BLGU_S3
BLGU,BLGUCML,L700,UMPH_05,0,102.38509,3.412566,130,0,2,BLGU_S2
BLGU,BLGUCML,L2100,UMPH_05,0,102.38509,3.412566,130,0,2,BLGU_S2
BLGU,BLGUCML,L2100,UMPH_05,0,102.38509,3.412566,280,0,3,BLGU_S3
BLGU,BLGUCML,L2100,UMPH_05,0,102.38509,3.412566,0,0,1,BLGU_S1
CMOI,CMOICML,L900,UMPH_04,0,102.247281,3.239943,315,0,3,CMOI_S3
CMOI,CMOICML,L700,UMPH_04,0,102.247281,3.239943,315,0,3,CMOI_S3
CMOI,CMOICML,L2100,UMPH_04,0,102.247281,3.239943,315,0,3,CMOI_S3
CMOI,CMOICML,L2100,UMPH_04,0,102.247281,3.239943,230,0,2,CMOI_S2
DEMM,DEMMDML,L900,UMKN_03,0,102.271588,6.053878,115,0,2,DEMM_S2
DEMM,DEMMDML,L900,UMKN_03,0,102.271588,6.053878,295,0,3,DEMM_S3
DEMM,DEMMDML,L900,UMKN_03,0,102.271588,6.053878,5,0,1,DEMM_S1
DEMM,DEMMDML,L700,UMKN_03,0,102.271588,6.053878,5,0,1,DEMM_S1
DEMM,DEMMDML,L700,UMKN_03,0,102.271588,6.053878,115,0,2,DEMM_S2
DEMM,DEMMDML,L700,UMKN_03,0,102.271588,6.053878,295,0,3,DEMM_S3
DEMM,DEMMDML,L2100,UMKN_03,0,102.271588,6.053878,5,0,1,DEMM_S1
DEMM,DEMMDML,L2100,UMKN_03,0,102.271588,6.053878,295,0,3,DEMM_S3
DEMM,DEMMDML,L2100,UMKN_03,0,102.271588,6.053878,115,0,2,DEMM_S2
PERP,PERPAML,L700,UMPR_16,0,101.151,4.63055,165,0,2,PERP_S2
PERP,PERPAML,L700,UMPR_16,0,101.151,4.63055,275,0,3,PERP_S3
PERP,PERPAML,L700,UMPR_16,0,101.151,4.63055,10,0,1,PERP_S1
MANR,MANRAML,L700,UMPR_08,0,100.643951,4.208286,300,0,4,MANR_S4
MANR,MANRAML,L700,UMPR_08,0,100.643951,4.208286,20,0,1,MANR_S1
MANR,MANRAML,L700,UMPR_08,0,100.643951,4.208286,200,0,3,MANR_S3
MANR,MANRAML,L700,UMPR_08,0,100.643951,4.208286,130,0,2,MANR_S2
SEMX,SEMXEML,L700,UMN9_06,0,101.86336,2.678078,310,0,3,SEMX_S3
SEMX,SEMXEML,L700,UMN9_06,0,101.86336,2.678078,55,0,1,SEMX_S1
SEMX,SEMXEML,L700,UMN9_06,0,101.86336,2.678078,175,0,2,SEMX_S2
RUS2,RUS2NML,L700,UMN9_06,0,101.86309,2.52053,260,0,2,RUS2_S2
RUS2,RUS2NML,L700,UMN9_06,0,101.86309,2.52053,320,0,3,RUS2_S3
RUS2,RUS2NML,L700,UMN9_06,0,101.86309,2.52053,140,0,1,RUS2_S1
PZKN,PZKNCML,L700,UMPH_12,0,103.324848,3.809799,215,0,2,PZKN_S2
PZKN,PZKNCML,L700,UMPH_12,0,103.324848,3.809799,320,0,3,PZKN_S3
PZKN,PZKNCML,L700,UMPH_12,0,103.324848,3.809799,50,0,1,PZKN_S1
PBAD,PBADCML,L700,UMPH_11,0,103.2631,3.79978,230,0,2,PBAD_S2
PBAD,PBADCML,L700,UMPH_11,0,103.2631,3.79978,90,0,1,PBAD_S1
PBAD,PBADCML,L700,UMPH_11,0,103.2631,3.79978,340,0,3,PBAD_S3
BNDA,BNDACML,L700,UMPH_13,0,103.339,3.89257,285,0,3,BNDA_S3
BNDA,BNDACML,L700,UMPH_13,0,103.339,3.89257,215,0,2,BNDA_S2
BNDA,BNDACML,L700,UMPH_13,0,103.339,3.89257,20,0,1,BNDA_S1
BBRK,BBRKUML,L700,UMTG_01,0,103.155801,5.307401,120,0,2,BBRK_S2
AJIL,AJILUML,L700,UMTG_05,0,103.085339,5.074873,275,0,3,AJIL_S3
AJIL,AJILUML,L700,UMTG_05,0,103.085339,5.074873,115,0,2,AJIL_S2
AJIL,AJILUML,L700,UMTG_05,0,103.085339,5.074873,15,0,1,AJIL_S1
PKUD,PKUDDML,L700,UMKN_01,0,102.244281,6.191973,200,0,2,PKUD_S2
PKUD,PKUDDML,L700,UMKN_01,0,102.244281,6.191973,330,0,3,PKUD_S3
PKUD,PKUDDML,L700,UMKN_01,0,102.244281,6.191973,75,0,1,PKUD_S1
SUGT,SUGTUML,L700,UMTG_06,0,103.4221,4.7449,250,0,2,SUGT_S2
